0.0,0.0,0.0,0.04580979,0.07860697,0.063638926,0.026105706,0.0034555632,0.014242002,0.015625026,7.1155326E-4,0.0035806606,0.0039232355,0.053411797,0.07753648,0.014104329,0.006007825,0.013802348,0.02576265,0.1347797,0.028125798,0.036284227,0.02816733,0.0022248307,0.007355757,0.01835865,0.007336845,0.0050617224,7.7523984E-4,0.011126027,0.06435478,0.013592212,0.025751738,0.008081216,0.03903883,0.0056379847,0.053915787,0.093232356,0.0076916763,0.026062947,0.012301474,0.009202311,0.0070654633,0.022475915,0.040800128,0.010473636,0.09081126,0.0051702694,0.0013848228,0.0,0.050326075,0.19999999,0.02804032,0.0,0.08946598,0.070631914,0.0,3.972648E-4,0.0017214759,0.07059416,0.022380507,0.004998107,0.10839334,0.028422508,0.09079605,0.02222401,0.0035374323,8.1446284E-4,0.03658106,0.018827204,0.047609486,0.089267634,0.009404262,0.057066754,0.03238315,0.012178486,0.01997473,0.020556003,0.0,0.0,0.02713051,0.010851289,0.0074445065,0.059180416,0.033389594,0.056274716,0.11269463,0.022622906,0.027299756,0.040539704,0.023169009,0.021780517,0.033296432,0.018961458,0.0029707043,0.003251841,0.014619371,0.009277466,0.0040554134,0.0056728288,6.578579E-4,0.014957425,0.020875074,0.0918232,0.0011653468,0.124359496,0.13655755,0.06424432,0.072359875,0.0552983,0.024813622,7.5294584E-4,0.11549739,0.018527599,0.0,0.0,0.0,4.213511E-4,0.021781892,0.11759363,0.012930797,0.02205674,0.039877817,0.057763375,0.058536094,0.009758373,0.0,0.017850153,
0.0,0.009514715,0.024379736,0.02221839,0.011991839,0.013113924,0.002499789,0.009257924,0.029903729,0.029538332,0.010881264,0.033907704,0.03439273,0.042177934,0.060277164,0.011070859,2.67962E-4,0.0055940207,0.010549028,2.3111813E-4,1.7407356E-4,0.07244089,0.060034186,0.15264647,0.0,0.0,0.0,0.04284416,0.1628219,0.02730734,0.0,0.0,0.0016320635,0.001969819,0.0030896608,0.0314691,0.022411212,0.033085532,0.05378323,0.19999999,0.0,0.0,0.006863445,0.008253381,0.17206512,0.1239364,0.05034482,0.023193918,0.016086,0.030406171,0.004085199,0.017564908,0.028140502,0.09000965,0.104097106,0.05859515,6.161342E-4,0.024086477,0.017182171,0.021509327,0.03186298,0.016237063,0.00724751,0.0,0.036810327,0.007933724,0.008432632,0.007339743,0.0073945923,0.03995802,0.12306844,0.060346935,0.011737424,0.019006401,0.029886024,0.05142854,0.03172235,0.009431639,0.012410022,0.00900755,0.10029949,0.10289355,0.033592116,0.09598101,0.09068308,0.053621974,0.017875975,0.0,0.07661652,0.0056800647,0.021005163,0.015335574,0.00533964,0.0114406245,0.015078846,0.09485175,0.0015709134,0.08141912,0.069500424,0.07762183,0.0016043778,0.020213364,0.0526434,0.005898507,0.09818823,0.010042229,0.016963335,0.029574204,0.025043322,0.0,-0.019371703,0.07783247,0.030368712,0.099705994,0.03050158,0.07446569,0.091068774,0.022584692,0.016624928,0.029197935,0.08873959,0.027803238,0.00490365,0.009646969,0.05141096,0.066393025,3.928372E-4,0.06673751,
0.021069838,0.0076224566,0.021020975,0.04101459,0.013531858,0.0034879025,4.1643644E-4,0.0015927183,0.0,0.0,0.07673001,0.094945185,0.037016377,0.05667785,0.19999999,0.039171774,0.0037792998,6.024902E-5,0.03177057,0.10139783,0.016071966,0.014375865,0.08881132,0.0097807925,0.008578697,0.013044599,0.017273486,0.016792674,0.08255184,0.08280222,0.0069601648,0.006475386,0.07042157,0.10626708,0.041189574,0.011196315,0.07182674,0.06069332,0.009931874,0.06370364,0.062500246,0.014395549,0.077563584,0.011058008,0.01012528,0.033377435,0.014760083,0.007566625,0.083300635,0.07208249,0.013114603,0.021789048,0.09016297,0.024401294,0.0,0.020688929,0.0,0.007937893,0.018024022,0.02118649,0.13155442,0.10692569,0.049487133,0.008125481,0.064173646,0.04084156,0.12138654,0.087044924,0.02226242,0.018341733,0.1575975,0.084871806,0.010942791,0.0064351633,0.014981293,0.11703741,0.13977759,0.01776564,0.066422455,0.026839996,0.059359647,0.09917563,0.030787338,0.003953281,0.05668446,0.01317403,0.05058758,0.092161685,0.048334483,0.0042976732,0.0026774942,1.5915603E-4,0.0013482408,2.6230348E-4,0.014931115,0.046253525,3.9078013E-4,0.0,0.021016354,0.022154396,0.04128102,0.0186697,0.0921118,0.12648857,0.076574594,0.053297803,0.028777946,0.029544512,0.013814349,0.007247463,0.011769094,0.06926112,0.016080922,0.01772423,0.029874954,0.04056994,0.16058241,0.056136813,0.02605838,0.036056824,0.010354294,0.0034335111,6.4694847E-4,0.009811735,0.0063855853,0.017170286,0.030510085,0.03991938,
0.044156164,0.028768659,0.049631726,0.010797694,0.033553097,0.028175905,0.0049205627,0.0043231877,7.201296E-4,0.07235609,0.09233911,0.028601956,0.07047491,0.19744843,0.01988087,0.03275736,0.03088415,0.02221681,0.0989691,0.014192446,0.058875576,0.0683911,0.09818413,0.027778203,0.090223834,0.038374588,0.021338487,0.0,0.012635494,0.052576464,0.06684452,0.014752589,0.060252342,0.10251765,2.766172E-4,0.034261618,0.070681445,0.01255701,0.08131796,0.046138875,0.051913843,0.024762172,0.09489625,0.0996612,0.037331823,0.023762012,0.00934783,0.0993597,0.079483785,0.013602289,0.015229126,0.01719489,0.07723096,0.11425817,0.008152238,0.026524438,0.0013127592,0.0019669312,0.008814806,0.019024877,0.01882222,0.01632534,0.07110891,0.018013487,0.032842174,0.15398946,0.04890909,0.054326344,0.062349804,0.18796167,0.010506244,0.0057927044,0.15015912,0.06726917,0.10163824,0.07453976,0.09776589,0.13005894,0.079266295,0.020179309,0.059917122,0.016878733,0.0392282,0.061006196,0.02044564,0.024700953,0.085399896,0.11224823,0.056274597,0.17676027,0.039105993,0.0010206373,0.0,0.0,0.011655303,0.023508094,0.009215536,0.016125038,0.019522717,0.003549032,2.7653476E-4,0.03042098,0.071586415,0.014927735,0.005100662,0.078835346,0.09100618,0.030649386,0.03516364,0.032006536,0.014186337,0.006036377,0.031578884,0.027287565,0.0050303224,0.0058404007,0.0268278,0.012070043,0.024990374,0.046046384,0.0017032559,0.018735174,0.0032834422,0.008948992,0.2,0.061969604,0.0,0.0,
0.07343122,0.071042374,0.023420958,0.018362425,0.09263375,0.028868053,0.052924756,0.02650096,0.0053536105,0.0321507,0.053923108,0.075021535,0.020659883,0.0021241712,0.00726816,0.03470376,0.051381838,0.089872,0.058051676,0.07322877,0.023409126,0.03422107,0.023809806,0.05042419,0.0031852375,7.011871E-5,0.015096561,0.022110274,0.0047217803,0.0,0.011072317,0.110190034,0.025034407,0.005489063,0.0,0.019173136,0.07572035,0.04651888,0.059929464,0.040582187,0.0075474484,0.0010390626,0.02498145,0.2,0.033837378,0.0,0.0026343914,0.0043157977,0.07896414,0.04851978,0.063796304,0.03034628,0.024402978,0.09237169,0.07066971,0.12874337,0.019536128,0.01184107,0.003656042,0.053168207,0.019435711,0.026256803,0.030332545,0.033244256,0.118589155,0.09443244,0.036530208,0.0027459483,0.007946657,0.02413877,0.021924391,0.018789832,0.057172414,0.016141033,0.010340777,0.05896509,0.0756405,0.011836021,0.0024865349,0.023706634,0.04094257,0.09474628,0.0188773,0.045081355,0.09543471,0.07557345,0.1490458,0.037117034,0.011809756,0.012006776,0.03013506,0.047160592,0.006507059,0.0055158655,0.041184116,0.035893273,0.006060019,0.0,0.009268687,0.015760602,0.06383704,0.02305609,0.038037546,0.003047459,0.0029882698,0.0071841674,0.007652991,0.00435944,0.0051753554,0.034050427,0.041739717,0.03944961,0.020738399,0.053220026,0.04389967,0.023433773,0.0071212333,0.018090263,0.013993982,0.03723104,0.0140034715,0.010022141,0.007109201,0.012061707,0.011449737,0.018918714,0.0010046093,0.0,
0.0031415345,0.022988612,0.014223292,0.038160414,0.02308261,0.017759738,0.007250523,0.028048277,0.0,0.0026249075,0.007617685,0.014884494,0.045056015,0.06085754,0.0069676423,0.025854314,0.02182587,0.010206035,0.15062045,0.10974535,0.010046475,0.035945095,0.08343967,0.108047254,0.0,0.013238077,0.0559254,0.06111565,0.07535303,0.03949742,0.01265932,0.058633927,0.0013368694,0.0065286127,0.022684056,0.004665611,0.0062778285,0.0029988668,6.848985E-4,0.022925794,0.009620876,0.018376833,0.06731204,0.07530016,0.051484376,0.024011109,0.025920322,0.041430384,0.01348321,0.007354495,0.10110711,0.11291687,0.06141896,0.07041585,0.069340885,0.1603455,0.2,0.046768393,0.07227945,0.04695824,0.0077295774,0.018111978,-0.0018622061,0.0061483276,0.028264351,0.12295635,0.049457807,0.038702022,0.007331556,6.307485E-4,0.015948704,0.04659191,0.027899789,0.076760136,0.023450447,0.0019013972,0.008513359,0.0115445815,0.050323352,0.13429675,0.035444893,0.06403201,0.09669827,0.031261865,0.02291266,0.014661956,0.015356177,0.107428886,0.025904406,0.023960039,0.024470108,0.034789093,0.1358167,0.1080002,0.026950618,0.05731852,0.0030420586,0.026041277,0.012474315,0.0022925318,0.01827852,0.053271715,0.16091257,0.013790816,0.005523264,0.021359917,0.0972574,0.0815616,0.08960348,0.033136483,-0.007426,0.06944859,0.0153549565,0.09496515,0.14241825,0.052671194,0.0072253156,0.020031968,0.14590815,0.10113567,0.035470884,0.026119553,0.07981918,0.02712317,0.00717111,0.04343079,0.09626713,0.034924116,
0.033959005,0.065400705,0.018006762,0.013606503,0.07345884,0.050833706,0.0011334129,0.008429263,0.0038086674,0.03066875,0.018075252,0.035729222,0.11307065,0.028823234,-0.06014443,0.2,-0.064775124,0.14074948,0.045772307,0.036886353,0.007616513,0.013404875,0.012175537,0.049397912,0.1301198,0.09437644,0.0,0.0044089872,0.022195155,0.058802873,0.017027142,3.7077608E-4,0.08329231,0.020074092,0.030446567,0.025870606,0.09033981,0.054726586,-0.011984472,0.038496703,0.044160854,0.01701686,4.3471917E-4,0.010986013,0.06887114,0.04259507,-0.036814526,0.18150355,0.13429116,0.100592226,0.07318976,0.052075922,0.021307906,0.07753726,-0.021164043,0.027553095,-0.044815473,0.07301248,0.05708588,0.011353913,0.047232937,0.016909488,0.064710565,0.0759511,0.16160017,0.0,0.00878526,0.022912528,0.0,0.0056648464,-0.047183853,0.100054234,0.027370915,-0.0144537715,0.08004184,0.047638834,0.049626745,0.017649515,0.012889821,-0.006390937,-0.009749654,0.057918314,0.075957656,0.09326112,0.05832476,0.038269076,0.018691743,0.17144853,0.054666303,-0.009312577,0.040476047,0.022053758,0.005899796,0.046583373,0.04124071,0.024321651,0.0,0.0,0.0,0.035840385,0.038241602,0.051763993,0.013334459,0.016703483,-2.724455E-4,0.021675041,0.020476475,0.015106432,0.030023811,0.007846636,-0.0061550396,0.10024759,0.07052746,0.03339637,0.038290337,0.015487008,0.068994045,0.09152163,0.08812027,0.039120436,0.011430088,-0.0033828372,0.031024544,0.059033774,0.021649014,0.010774319,0.00624517,-3.529984E-4,
0.0,0.020459425,0.01176543,0.007676659,0.035726067,0.08993957,0.0026879157,3.6277284E-4,0.011034712,0.016514074,0.012439824,0.059694532,0.0080900015,0.017392244,0.0226047,0.04143371,0.023790674,0.051509112,0.03636325,0.02482212,0.010827687,0.011093376,0.03544234,0.03464223,0.0013356374,0.013000632,0.033825442,0.065342255,0.02738808,0.011561287,0.024544293,0.052696217,0.015295778,0.057157274,0.08665084,0.0117015755,0.012455077,0.0022969132,0.0,0.012305197,0.027578961,0.033575997,0.04672052,0.2,0.014363939,0.011684458,0.09312077,0.13266452,0.023018032,0.020812279,0.03755537,0.08700687,0.027577324,0.04716354,0.053171996,0.13750432,0.028592076,0.012996944,0.0060529825,0.01875159,0.022648921,0.012558271,0.047150068,0.07613779,0.006045473,0.0037494027,0.015771741,2.5781573E-4,0.047750432,0.062501006,0.053934664,0.07745964,0.022679163,0.015850356,0.019783728,0.030492812,0.058850132,0.027012205,0.011784726,0.06089258,0.028781744,0.091514155,0.06663686,0.019528015,0.006808926,0.039145213,0.05551964,0.032337338,0.09599804,0.024293069,0.069851294,0.010265151,0.049862653,0.013182273,0.0038872492,0.027545847,0.009314629,0.04753989,0.021447724,0.023362737,0.036513317,0.01953991,0.003996632,0.0021447924,0.02417319,0.07586942,0.024676112,0.0064268163,0.033819553,0.00445068,0.03758097,0.03320692,0.018549457,0.008556515,0.013069257,0.037576452,0.0469355,0.07876531,0.02423301,0.014330589,0.013725074,0.0,0.0011529073,0.01805563,0.015117747,0.02809503,0.057401396,0.040975396,
0.01528598,0.014669632,0.014375821,0.066135466,0.0035914548,0.016851552,0.024388725,0.08740016,0.05723639,0.06807613,1.7983012E-4,1.9661848E-4,0.006520308,0.007270286,-0.060329635,0.12444249,0.00985203,0.015157203,0.009851446,0.009522767,0.029826613,0.062202025,0.010247822,0.004161312,0.034497514,0.009446164,0.010046705,0.021408128,0.058463518,0.047480978,0.003023809,-0.005098807,0.013851183,0.0156088425,0.024689073,0.024635527,0.048585426,0.02369469,0.013655252,0.016710611,0.0068508247,0.00504517,0.023279285,0.09967243,0.05287623,0.11263455,0.014592206,0.09748188,0.0,0.0,0.042723775,0.014721955,0.025751784,0.00479797,-0.019019175,0.19999999,0.0020171595,0.00572097,0.01993514,9.013468E-4,0.004049455,0.010170062,0.006274089,0.014004263,0.020924253,0.029152814,0.0020805532,0.006497445,0.04045415,0.0115301,0.0,-3.360101E-4,0.079053625,0.012736905,0.0,0.03180851,0.022342956,0.01871252,0.0,-0.0149845965,0.024215031,0.022441013,0.03709352,0.025349252,0.040623292,0.017924657,0.04463058,0.08281437,0.008476176,0.018744512,0.030863293,0.02236557,0.0026001479,0.03834231,-0.004905094,0.10932525,0.0038828468,0.0056889844,0.015202511,0.022336945,0.025142891,0.05724812,0.0124769835,0.06036201,0.014748575,0.0038681624,0.030838097,0.04951794,0.025967719,0.024039311,0.00864687,0.062355246,0.051953413,0.017444681,0.0,0.0,0.0062341657,0.013582418,0.011594115,-0.0047905073,0.02685389,0.013931995,0.002579134,0.0067668473,0.018794006,0.0061228746,-0.0076311575,0.025976771,
0.09753463,0.11024525,0.037350785,0.0065875403,0.0063103237,0.061823003,-0.0083016865,-0.007659084,0.005793795,0.08164558,0.02420597,0.03917864,0.11798532,0.07799621,0.07909907,0.049698275,-0.040628206,0.08140028,0.07832433,0.017106388,0.0,0.026309418,0.068327695,0.014510743,0.03217052,0.098851465,0.049813315,0.036966316,0.018574666,0.013239758,-0.05872419,0.15741293,-0.061071686,0.14239052,0.062660754,0.027637536,0.047413502,0.11883314,0.009346838,0.062764026,0.2,0.023776863,0.0,0.00210552,0.01579868,0.09334422,0.117613494,-0.0075132246,0.11098258,0.116313115,0.04417209,0.06732861,0.06105012,0.05609549,-0.0016965342,-9.2875445E-4,0.010185918,0.015546599,0.07720418,0.06652768,0.043876622,0.00833668,0.09535339,0.100040115,-0.036360636,0.09914062,0.06118618,0.03698275,0.027593696,0.022631187,0.11785886,0.06974794,-0.0028162259,0.064013645,0.01746796,0.0,0.0011818443,0.021273896,0.076179914,-0.0029692578,0.04913999,0.013830054,0.11767784,0.067097224,0.13429981,0.022355065,0.00603394,0.1087247,-0.0016124252,0.0039854026,0.0,1.5114932E-4,0.045841556,0.04580845,0.08498114,0.049198896,0.0,-0.002082179,0.042930253,0.04417967,0.0016662264,0.02698353,0.0050517744,0.045506567,0.11167684,-0.0034986208,0.10682933,0.041134484,0.018990729,0.034270104,-0.02767705,0.122391716,-0.024518939,0.021078547,0.18063739,0.01137573,0.0057164817,0.0024421369,0.12000841,0.114709154,0.0072904467,0.06346836,0.04632986,0.039314963,0.006755553,0.0,-0.0013768763,0.0049691354,
